path,actor_id,sentence,emotion,level,split
data\processed\1026_IOM_NEU_XX.npy,1026,IOM,NEU,XX,train
data\processed\1037_IOM_NEU_XX.npy,1037,IOM,NEU,XX,train
data\processed\1012_IOM_ANG_XX.npy,1012,IOM,ANG,XX,train
data\processed\1048_IOM_FEA_XX.npy,1048,IOM,FEA,XX,train
data\processed\1014_IOM_FEA_XX.npy,1014,IOM,FEA,XX,train
data\processed\1041_IOM_ANG_XX.npy,1041,IOM,ANG,XX,train
data\processed\1021_IOM_HAP_XX.npy,1021,IOM,HAP,XX,train
data\processed\1022_IOM_ANG_XX.npy,1022,IOM,ANG,XX,train
data\processed\1007_IOM_SAD_XX.npy,1007,IOM,SAD,XX,train
data\processed\1028_IOM_SAD_XX.npy,1028,IOM,SAD,XX,train
data\processed\1047_IOM_FEA_XX.npy,1047,IOM,FEA,XX,train
data\processed\1040_IOM_HAP_XX.npy,1040,IOM,HAP,XX,train
data\processed\1048_IOM_SAD_XX.npy,1048,IOM,SAD,XX,train
data\processed\1014_IOM_DIS_XX.npy,1014,IOM,DIS,XX,train
data\processed\1020_IOM_FEA_XX.npy,1020,IOM,FEA,XX,train
data\processed\1021_IOM_SAD_XX.npy,1021,IOM,SAD,XX,train
data\processed\1041_IOM_SAD_XX.npy,1041,IOM,SAD,XX,train
data\processed\1026_IOM_FEA_XX.npy,1026,IOM,FEA,XX,train
data\processed\1023_IOM_FEA_XX.npy,1023,IOM,FEA,XX,train
data\processed\1036_IOM_DIS_XX.npy,1036,IOM,DIS,XX,train
data\processed\1027_IOM_DIS_XX.npy,1027,IOM,DIS,XX,train
data\processed\1005_IOM_HAP_XX.npy,1005,IOM,HAP,XX,train
data\processed\1034_IOM_DIS_XX.npy,1034,IOM,DIS,XX,train
data\processed\1027_IOM_SAD_XX.npy,1027,IOM,SAD,XX,train
data\processed\1032_IOM_SAD_XX.npy,1032,IOM,SAD,XX,train
data\processed\1046_IOM_DIS_XX.npy,1046,IOM,DIS,XX,train
data\processed\1026_IOM_SAD_XX.npy,1026,IOM,SAD,XX,train
data\processed\1016_IOM_ANG_XX.npy,1016,IOM,ANG,XX,train
data\processed\1042_IOM_SAD_XX.npy,1042,IOM,SAD,XX,train
data\processed\1038_IOM_SAD_XX.npy,1038,IOM,SAD,XX,train
data\processed\1035_IOM_SAD_XX.npy,1035,IOM,SAD,XX,train
data\processed\1032_IOM_DIS_XX.npy,1032,IOM,DIS,XX,train
data\processed\1045_IOM_SAD_XX.npy,1045,IOM,SAD,XX,train
data\processed\1046_IOM_NEU_XX.npy,1046,IOM,NEU,XX,train
data\processed\1030_IOM_NEU_XX.npy,1030,IOM,NEU,XX,train
data\processed\1033_IOM_NEU_XX.npy,1033,IOM,NEU,XX,train
data\processed\1043_IOM_SAD_XX.npy,1043,IOM,SAD,XX,train
data\processed\1044_IOM_DIS_XX.npy,1044,IOM,DIS,XX,train
data\processed\1034_IOM_ANG_XX.npy,1034,IOM,ANG,XX,train
data\processed\1034_IOM_FEA_XX.npy,1034,IOM,FEA,XX,train
data\processed\1009_IOM_NEU_XX.npy,1009,IOM,NEU,XX,train
data\processed\1033_IOM_HAP_XX.npy,1033,IOM,HAP,XX,train
data\processed\1006_IOM_NEU_XX.npy,1006,IOM,NEU,XX,train
data\processed\1004_IOM_DIS_XX.npy,1004,IOM,DIS,XX,train
data\processed\1022_IOM_NEU_XX.npy,1022,IOM,NEU,XX,train
data\processed\1008_IOM_HAP_XX.npy,1008,IOM,HAP,XX,train
data\processed\1007_IOM_HAP_XX.npy,1007,IOM,HAP,XX,train
data\processed\1017_IOM_SAD_XX.npy,1017,IOM,SAD,XX,train
data\processed\1006_IOM_HAP_XX.npy,1006,IOM,HAP,XX,train
data\processed\1043_IOM_FEA_XX.npy,1043,IOM,FEA,XX,train
data\processed\1002_IOM_ANG_XX.npy,1002,IOM,ANG,XX,train
data\processed\1028_IOM_ANG_XX.npy,1028,IOM,ANG,XX,train
data\processed\1046_IOM_SAD_XX.npy,1046,IOM,SAD,XX,train
data\processed\1016_IOM_HAP_XX.npy,1016,IOM,HAP,XX,train
data\processed\1039_IOM_ANG_XX.npy,1039,IOM,ANG,XX,train
data\processed\1022_IOM_HAP_XX.npy,1022,IOM,HAP,XX,train
data\processed\1024_IOM_HAP_XX.npy,1024,IOM,HAP,XX,train
data\processed\1043_IOM_NEU_XX.npy,1043,IOM,NEU,XX,train
data\processed\1035_IOM_HAP_XX.npy,1035,IOM,HAP,XX,train
data\processed\1006_IOM_SAD_XX.npy,1006,IOM,SAD,XX,train
data\processed\1008_IOM_DIS_XX.npy,1008,IOM,DIS,XX,train
data\processed\1025_IOM_SAD_XX.npy,1025,IOM,SAD,XX,train
data\processed\1013_IOM_DIS_XX.npy,1013,IOM,DIS,XX,train
data\processed\1021_IOM_FEA_XX.npy,1021,IOM,FEA,XX,train
data\processed\1027_IOM_NEU_XX.npy,1027,IOM,NEU,XX,train
data\processed\1016_IOM_SAD_XX.npy,1016,IOM,SAD,XX,train
data\processed\1010_IOM_SAD_XX.npy,1010,IOM,SAD,XX,train
data\processed\1014_IOM_SAD_XX.npy,1014,IOM,SAD,XX,train
data\processed\1041_IOM_HAP_XX.npy,1041,IOM,HAP,XX,train
data\processed\1014_IOM_ANG_XX.npy,1014,IOM,ANG,XX,train
data\processed\1023_IOM_ANG_XX.npy,1023,IOM,ANG,XX,train
data\processed\1003_IOM_NEU_XX.npy,1003,IOM,NEU,XX,train
data\processed\1011_IOM_DIS_XX.npy,1011,IOM,DIS,XX,train
data\processed\1039_IOM_FEA_XX.npy,1039,IOM,FEA,XX,train
data\processed\1044_IOM_FEA_XX.npy,1044,IOM,FEA,XX,train
data\processed\1032_IOM_HAP_XX.npy,1032,IOM,HAP,XX,train
data\processed\1010_IOM_FEA_XX.npy,1010,IOM,FEA,XX,train
data\processed\1013_IOM_ANG_XX.npy,1013,IOM,ANG,XX,train
data\processed\1029_IOM_DIS_XX.npy,1029,IOM,DIS,XX,train
data\processed\1045_IOM_FEA_XX.npy,1045,IOM,FEA,XX,train
data\processed\1047_IOM_DIS_XX.npy,1047,IOM,DIS,XX,train
data\processed\1031_IOM_HAP_XX.npy,1031,IOM,HAP,XX,train
data\processed\1029_IOM_NEU_XX.npy,1029,IOM,NEU,XX,train
data\processed\1010_IOM_NEU_XX.npy,1010,IOM,NEU,XX,train
data\processed\1016_IOM_DIS_XX.npy,1016,IOM,DIS,XX,train
data\processed\1025_IOM_ANG_XX.npy,1025,IOM,ANG,XX,train
data\processed\1032_IOM_FEA_XX.npy,1032,IOM,FEA,XX,train
data\processed\1006_IOM_ANG_XX.npy,1006,IOM,ANG,XX,train
data\processed\1012_IOM_HAP_XX.npy,1012,IOM,HAP,XX,train
data\processed\1028_IOM_HAP_XX.npy,1028,IOM,HAP,XX,train
data\processed\1017_IOM_FEA_XX.npy,1017,IOM,FEA,XX,train
data\processed\1006_IOM_DIS_XX.npy,1006,IOM,DIS,XX,train
data\processed\1003_IOM_ANG_XX.npy,1003,IOM,ANG,XX,train
data\processed\1043_IOM_HAP_XX.npy,1043,IOM,HAP,XX,train
data\processed\1037_IOM_HAP_XX.npy,1037,IOM,HAP,XX,train
data\processed\1001_IOM_HAP_XX.npy,1001,IOM,HAP,XX,train
data\processed\1025_IOM_DIS_XX.npy,1025,IOM,DIS,XX,train
data\processed\1019_IOM_HAP_XX.npy,1019,IOM,HAP,XX,train
data\processed\1048_IOM_ANG_XX.npy,1048,IOM,ANG,XX,train
data\processed\1036_IOM_FEA_XX.npy,1036,IOM,FEA,XX,train
data\processed\1015_IOM_NEU_XX.npy,1015,IOM,NEU,XX,train
data\processed\1009_IOM_FEA_XX.npy,1009,IOM,FEA,XX,train
data\processed\1011_IOM_ANG_XX.npy,1011,IOM,ANG,XX,train
data\processed\1002_IOM_FEA_XX.npy,1002,IOM,FEA,XX,train
data\processed\1020_IOM_NEU_XX.npy,1020,IOM,NEU,XX,train
data\processed\1024_IOM_DIS_XX.npy,1024,IOM,DIS,XX,train
data\processed\1023_IOM_DIS_XX.npy,1023,IOM,DIS,XX,train
data\processed\1040_IOM_FEA_XX.npy,1040,IOM,FEA,XX,train
data\processed\1044_IOM_SAD_XX.npy,1044,IOM,SAD,XX,train
data\processed\1038_IOM_NEU_XX.npy,1038,IOM,NEU,XX,train
data\processed\1026_IOM_DIS_XX.npy,1026,IOM,DIS,XX,train
data\processed\1018_IOM_DIS_XX.npy,1018,IOM,DIS,XX,train
data\processed\1025_IOM_FEA_XX.npy,1025,IOM,FEA,XX,train
data\processed\1010_IOM_ANG_XX.npy,1010,IOM,ANG,XX,train
data\processed\1038_IOM_ANG_XX.npy,1038,IOM,ANG,XX,train
data\processed\1028_IOM_DIS_XX.npy,1028,IOM,DIS,XX,train
data\processed\1031_IOM_ANG_XX.npy,1031,IOM,ANG,XX,train
data\processed\1024_IOM_NEU_XX.npy,1024,IOM,NEU,XX,train
data\processed\1011_IOM_SAD_XX.npy,1011,IOM,SAD,XX,train
data\processed\1019_IOM_NEU_XX.npy,1019,IOM,NEU,XX,train
data\processed\1042_IOM_NEU_XX.npy,1042,IOM,NEU,XX,train
data\processed\1022_IOM_DIS_XX.npy,1022,IOM,DIS,XX,train
data\processed\1016_IOM_FEA_XX.npy,1016,IOM,FEA,XX,train
data\processed\1004_IOM_FEA_XX.npy,1004,IOM,FEA,XX,train
data\processed\1034_IOM_HAP_XX.npy,1034,IOM,HAP,XX,train
data\processed\1048_IOM_NEU_XX.npy,1048,IOM,NEU,XX,train
data\processed\1037_IOM_FEA_XX.npy,1037,IOM,FEA,XX,train
data\processed\1018_ITH_DIS_XX.npy,1018,ITH,DIS,XX,test
data\processed\1018_ITH_ANG_XX.npy,1018,ITH,ANG,XX,dev
data\processed\1039_ITH_DIS_XX.npy,1039,ITH,DIS,XX,dev
data\processed\1032_ITH_DIS_XX.npy,1032,ITH,DIS,XX,dev
data\processed\1018_ITH_FEA_XX.npy,1018,ITH,FEA,XX,dev
data\processed\1010_ITH_DIS_XX.npy,1010,ITH,DIS,XX,dev
data\processed\1038_ITH_SAD_XX.npy,1038,ITH,SAD,XX,dev
data\processed\1003_ITH_FEA_XX.npy,1003,ITH,FEA,XX,dev
data\processed\1006_ITH_DIS_XX.npy,1006,ITH,DIS,XX,dev
data\processed\1043_ITH_ANG_XX.npy,1043,ITH,ANG,XX,dev
data\processed\1032_ITH_NEU_XX.npy,1032,ITH,NEU,XX,dev
data\processed\1037_ITH_ANG_XX.npy,1037,ITH,ANG,XX,dev
data\processed\1022_ITH_HAP_XX.npy,1022,ITH,HAP,XX,dev
data\processed\1011_ITH_FEA_XX.npy,1011,ITH,FEA,XX,dev
data\processed\1007_ITH_DIS_XX.npy,1007,ITH,DIS,XX,dev
data\processed\1033_ITH_ANG_XX.npy,1033,ITH,ANG,XX,dev
data\processed\1025_ITH_FEA_XX.npy,1025,ITH,FEA,XX,dev
data\processed\1003_ITH_DIS_XX.npy,1003,ITH,DIS,XX,dev
data\processed\1024_ITH_ANG_XX.npy,1024,ITH,ANG,XX,dev
data\processed\1041_ITH_DIS_XX.npy,1041,ITH,DIS,XX,dev
data\processed\1029_ITH_FEA_XX.npy,1029,ITH,FEA,XX,dev
data\processed\1040_ITH_NEU_XX.npy,1040,ITH,NEU,XX,dev
data\processed\1047_ITH_FEA_XX.npy,1047,ITH,FEA,XX,dev
data\processed\1030_ITH_SAD_XX.npy,1030,ITH,SAD,XX,dev
data\processed\1027_ITH_HAP_XX.npy,1027,ITH,HAP,XX,dev
data\processed\1031_ITH_DIS_XX.npy,1031,ITH,DIS,XX,dev
data\processed\1009_ITH_SAD_XX.npy,1009,ITH,SAD,XX,dev
data\processed\1013_ITH_DIS_XX.npy,1013,ITH,DIS,XX,dev
data\processed\1008_ITH_NEU_XX.npy,1008,ITH,NEU,XX,dev
data\processed\1007_ITH_FEA_XX.npy,1007,ITH,FEA,XX,train
data\processed\1048_ITH_HAP_XX.npy,1048,ITH,HAP,XX,train
data\processed\1015_ITH_FEA_XX.npy,1015,ITH,FEA,XX,train
data\processed\1013_ITH_HAP_XX.npy,1013,ITH,HAP,XX,train
data\processed\1005_ITH_ANG_XX.npy,1005,ITH,ANG,XX,train
data\processed\1030_ITH_FEA_XX.npy,1030,ITH,FEA,XX,train
data\processed\1045_ITH_HAP_XX.npy,1045,ITH,HAP,XX,train
data\processed\1044_ITH_SAD_XX.npy,1044,ITH,SAD,XX,train
data\processed\1012_ITH_DIS_XX.npy,1012,ITH,DIS,XX,train
data\processed\1005_ITH_HAP_XX.npy,1005,ITH,HAP,XX,train
data\processed\1039_ITH_HAP_XX.npy,1039,ITH,HAP,XX,train
data\processed\1047_ITH_SAD_XX.npy,1047,ITH,SAD,XX,train
data\processed\1046_ITH_NEU_XX.npy,1046,ITH,NEU,XX,train
data\processed\1010_ITH_FEA_XX.npy,1010,ITH,FEA,XX,train
data\processed\1010_ITH_ANG_XX.npy,1010,ITH,ANG,XX,train
data\processed\1045_ITH_DIS_XX.npy,1045,ITH,DIS,XX,train
data\processed\1039_ITH_SAD_XX.npy,1039,ITH,SAD,XX,train
data\processed\1042_ITH_FEA_XX.npy,1042,ITH,FEA,XX,train
data\processed\1020_ITH_SAD_XX.npy,1020,ITH,SAD,XX,train
data\processed\1006_ITH_ANG_XX.npy,1006,ITH,ANG,XX,train
data\processed\1002_ITH_FEA_XX.npy,1002,ITH,FEA,XX,train
data\processed\1017_ITH_NEU_XX.npy,1017,ITH,NEU,XX,train
data\processed\1004_ITH_HAP_XX.npy,1004,ITH,HAP,XX,train
data\processed\1008_ITH_HAP_XX.npy,1008,ITH,HAP,XX,train
data\processed\1047_ITH_NEU_XX.npy,1047,ITH,NEU,XX,train
data\processed\1015_ITH_ANG_XX.npy,1015,ITH,ANG,XX,train
data\processed\1010_ITH_SAD_XX.npy,1010,ITH,SAD,XX,train
data\processed\1022_ITH_NEU_XX.npy,1022,ITH,NEU,XX,train
data\processed\1003_ITH_HAP_XX.npy,1003,ITH,HAP,XX,train
data\processed\1018_ITH_NEU_XX.npy,1018,ITH,NEU,XX,train
data\processed\1005_ITH_SAD_XX.npy,1005,ITH,SAD,XX,train
data\processed\1022_ITH_SAD_XX.npy,1022,ITH,SAD,XX,train
data\processed\1029_ITH_SAD_XX.npy,1029,ITH,SAD,XX,train
data\processed\1003_ITH_ANG_XX.npy,1003,ITH,ANG,XX,train
data\processed\1026_ITH_HAP_XX.npy,1026,ITH,HAP,XX,train
data\processed\1031_ITH_HAP_XX.npy,1031,ITH,HAP,XX,train
data\processed\1041_ITH_HAP_XX.npy,1041,ITH,HAP,XX,train
data\processed\1035_ITH_HAP_XX.npy,1035,ITH,HAP,XX,train
data\processed\1043_ITH_FEA_XX.npy,1043,ITH,FEA,XX,train
data\processed\1048_ITH_ANG_XX.npy,1048,ITH,ANG,XX,train
data\processed\1048_ITH_DIS_XX.npy,1048,ITH,DIS,XX,train
data\processed\1010_ITH_HAP_XX.npy,1010,ITH,HAP,XX,train
data\processed\1031_ITH_NEU_XX.npy,1031,ITH,NEU,XX,train
data\processed\1034_ITH_SAD_XX.npy,1034,ITH,SAD,XX,train
data\processed\1016_ITH_NEU_XX.npy,1016,ITH,NEU,XX,train
data\processed\1013_ITH_SAD_XX.npy,1013,ITH,SAD,XX,train
data\processed\1036_ITH_HAP_XX.npy,1036,ITH,HAP,XX,train
data\processed\1007_ITH_SAD_XX.npy,1007,ITH,SAD,XX,train
data\processed\1041_ITH_FEA_XX.npy,1041,ITH,FEA,XX,train
data\processed\1030_ITH_NEU_XX.npy,1030,ITH,NEU,XX,train
data\processed\1006_ITH_HAP_XX.npy,1006,ITH,HAP,XX,train
data\processed\1046_ITH_FEA_XX.npy,1046,ITH,FEA,XX,train
data\processed\1021_ITH_HAP_XX.npy,1021,ITH,HAP,XX,train
data\processed\1044_ITH_NEU_XX.npy,1044,ITH,NEU,XX,train
data\processed\1024_ITH_NEU_XX.npy,1024,ITH,NEU,XX,train
data\processed\1013_ITH_FEA_XX.npy,1013,ITH,FEA,XX,train
data\processed\1008_ITH_FEA_XX.npy,1008,ITH,FEA,XX,train
data\processed\1028_ITH_FEA_XX.npy,1028,ITH,FEA,XX,train
data\processed\1033_ITH_SAD_XX.npy,1033,ITH,SAD,XX,train
data\processed\1014_ITH_FEA_XX.npy,1014,ITH,FEA,XX,train
data\processed\1044_ITH_HAP_XX.npy,1044,ITH,HAP,XX,train
data\processed\1046_ITH_DIS_XX.npy,1046,ITH,DIS,XX,train
data\processed\1038_ITH_FEA_XX.npy,1038,ITH,FEA,XX,train
data\processed\1016_ITH_SAD_XX.npy,1016,ITH,SAD,XX,train
data\processed\1040_ITH_ANG_XX.npy,1040,ITH,ANG,XX,train
data\processed\1016_ITH_HAP_XX.npy,1016,ITH,HAP,XX,train
data\processed\1001_ITH_SAD_XX.npy,1001,ITH,SAD,XX,train
data\processed\1025_ITH_ANG_XX.npy,1025,ITH,ANG,XX,train
data\processed\1033_ITH_NEU_XX.npy,1033,ITH,NEU,XX,train
data\processed\1014_ITH_NEU_XX.npy,1014,ITH,NEU,XX,train
data\processed\1026_ITH_DIS_XX.npy,1026,ITH,DIS,XX,train
data\processed\1032_ITH_FEA_XX.npy,1032,ITH,FEA,XX,train
data\processed\1045_ITH_FEA_XX.npy,1045,ITH,FEA,XX,train
data\processed\1021_ITH_FEA_XX.npy,1021,ITH,FEA,XX,train
data\processed\1035_ITH_ANG_XX.npy,1035,ITH,ANG,XX,train
data\processed\1033_ITH_FEA_XX.npy,1033,ITH,FEA,XX,train
data\processed\1011_ITH_SAD_XX.npy,1011,ITH,SAD,XX,train
data\processed\1037_ITH_FEA_XX.npy,1037,ITH,FEA,XX,train
data\processed\1027_ITH_FEA_XX.npy,1027,ITH,FEA,XX,train
data\processed\1038_ITH_HAP_XX.npy,1038,ITH,HAP,XX,train
data\processed\1013_ITH_NEU_XX.npy,1013,ITH,NEU,XX,train
data\processed\1004_ITH_ANG_XX.npy,1004,ITH,ANG,XX,train
data\processed\1015_ITH_DIS_XX.npy,1015,ITH,DIS,XX,train
data\processed\1009_ITH_NEU_XX.npy,1009,ITH,NEU,XX,train
data\processed\1045_ITH_ANG_XX.npy,1045,ITH,ANG,XX,train
data\processed\1039_ITH_FEA_XX.npy,1039,ITH,FEA,XX,train
data\processed\1017_ITH_DIS_XX.npy,1017,ITH,DIS,XX,train
data\processed\1043_ITH_SAD_XX.npy,1043,ITH,SAD,XX,train
data\processed\1037_ITH_NEU_XX.npy,1037,ITH,NEU,XX,train
data\processed\1009_ITH_FEA_XX.npy,1009,ITH,FEA,XX,train
data\processed\1027_ITH_SAD_XX.npy,1027,ITH,SAD,XX,train
data\processed\1041_ITH_ANG_XX.npy,1041,ITH,ANG,XX,train
data\processed\1023_ITH_FEA_XX.npy,1023,ITH,FEA,XX,train
data\processed\1022_ITH_FEA_XX.npy,1022,ITH,FEA,XX,train
data\processed\1020_ITH_ANG_XX.npy,1020,ITH,ANG,XX,train
data\processed\1033_ITH_DIS_XX.npy,1033,ITH,DIS,XX,train
data\processed\1036_ITH_ANG_XX.npy,1036,ITH,ANG,XX,train
data\processed\1041_ITH_SAD_XX.npy,1041,ITH,SAD,XX,train
data\processed\1002_ITH_SAD_XX.npy,1002,ITH,SAD,XX,train
data\processed\1022_ITH_ANG_XX.npy,1022,ITH,ANG,XX,train
data\processed\1043_ITH_DIS_XX.npy,1043,ITH,DIS,XX,train
data\processed\1030_ITH_HAP_XX.npy,1030,ITH,HAP,XX,train
data\processed\1003_ITH_SAD_XX.npy,1003,ITH,SAD,XX,train
data\processed\1037_ITH_SAD_XX.npy,1037,ITH,SAD,XX,train
data\processed\1034_ITH_HAP_XX.npy,1034,ITH,HAP,XX,train
data\processed\1015_ITH_NEU_XX.npy,1015,ITH,NEU,XX,train
data\processed\1004_ITH_FEA_XX.npy,1004,ITH,FEA,XX,train
data\processed\1002_ITH_NEU_XX.npy,1002,ITH,NEU,XX,train
data\processed\1006_ITH_NEU_XX.npy,1006,ITH,NEU,XX,train
data\processed\1024_ITH_DIS_XX.npy,1024,ITH,DIS,XX,train
data\processed\1022_ITH_DIS_XX.npy,1022,ITH,DIS,XX,train
data\processed\1027_ITH_DIS_XX.npy,1027,ITH,DIS,XX,train
data\processed\1002_ITH_ANG_XX.npy,1002,ITH,ANG,XX,train
data\processed\1028_ITH_HAP_XX.npy,1028,ITH,HAP,XX,train
data\processed\1040_ITH_DIS_XX.npy,1040,ITH,DIS,XX,train
data\processed\1006_ITH_FEA_XX.npy,1006,ITH,FEA,XX,train
data\processed\1033_ITH_HAP_XX.npy,1033,ITH,HAP,XX,train
data\processed\1021_ITH_SAD_XX.npy,1021,ITH,SAD,XX,train
data\processed\1042_ITH_HAP_XX.npy,1042,ITH,HAP,XX,train
data\processed\1017_ITH_HAP_XX.npy,1017,ITH,HAP,XX,train
data\processed\1029_ITH_NEU_XX.npy,1029,ITH,NEU,XX,train
data\processed\1047_ITH_DIS_XX.npy,1047,ITH,DIS,XX,train
data\processed\1047_ITH_HAP_XX.npy,1047,ITH,HAP,XX,train
data\processed\1009_ITH_HAP_XX.npy,1009,ITH,HAP,XX,train
data\processed\1043_ITH_NEU_XX.npy,1043,ITH,NEU,XX,train
data\processed\1001_ITH_FEA_XX.npy,1001,ITH,FEA,XX,train
data\processed\1023_ITH_ANG_XX.npy,1023,ITH,ANG,XX,train
data\processed\1002_ITH_DIS_XX.npy,1002,ITH,DIS,XX,train
data\processed\1014_ITH_ANG_XX.npy,1014,ITH,ANG,XX,train
data\processed\1004_ITH_SAD_XX.npy,1004,ITH,SAD,XX,train
data\processed\1014_ITH_SAD_XX.npy,1014,ITH,SAD,XX,train
data\processed\1028_ITH_ANG_XX.npy,1028,ITH,ANG,XX,train
data\processed\1016_ITH_DIS_XX.npy,1016,ITH,DIS,XX,train
data\processed\1041_ITH_NEU_XX.npy,1041,ITH,NEU,XX,train
data\processed\1046_ITH_ANG_XX.npy,1046,ITH,ANG,XX,train
data\processed\1012_ITH_HAP_XX.npy,1012,ITH,HAP,XX,train
data\processed\1017_ITH_SAD_XX.npy,1017,ITH,SAD,XX,train
data\processed\1036_ITH_NEU_XX.npy,1036,ITH,NEU,XX,train
data\processed\1040_ITH_SAD_XX.npy,1040,ITH,SAD,XX,train
data\processed\1044_ITH_ANG_XX.npy,1044,ITH,ANG,XX,train
data\processed\1020_ITH_NEU_XX.npy,1020,ITH,NEU,XX,train
data\processed\1008_ITH_ANG_XX.npy,1008,ITH,ANG,XX,train
data\processed\1039_ITH_ANG_XX.npy,1039,ITH,ANG,XX,train
data\processed\1005_ITH_DIS_XX.npy,1005,ITH,DIS,XX,train
data\processed\1037_ITH_HAP_XX.npy,1037,ITH,HAP,XX,train
data\processed\1021_ITH_DIS_XX.npy,1021,ITH,DIS,XX,train
data\processed\1011_ITH_ANG_XX.npy,1011,ITH,ANG,XX,train
data\processed\1021_ITH_ANG_XX.npy,1021,ITH,ANG,XX,train
data\processed\1040_ITH_FEA_XX.npy,1040,ITH,FEA,XX,train
data\processed\1004_ITH_DIS_XX.npy,1004,ITH,DIS,XX,train
data\processed\1018_ITH_SAD_XX.npy,1018,ITH,SAD,XX,train
data\processed\1008_ITH_SAD_XX.npy,1008,ITH,SAD,XX,train
data\processed\1012_ITH_NEU_XX.npy,1012,ITH,NEU,XX,train
data\processed\1011_ITH_DIS_XX.npy,1011,ITH,DIS,XX,train
data\processed\1026_ITH_FEA_XX.npy,1026,ITH,FEA,XX,train
data\processed\1011_ITH_HAP_XX.npy,1011,ITH,HAP,XX,train
data\processed\1034_ITH_NEU_XX.npy,1034,ITH,NEU,XX,train
data\processed\1023_ITH_DIS_XX.npy,1023,ITH,DIS,XX,train
data\processed\1040_ITH_HAP_XX.npy,1040,ITH,HAP,XX,train
data\processed\1028_ITH_NEU_XX.npy,1028,ITH,NEU,XX,train
data\processed\1016_ITH_ANG_XX.npy,1016,ITH,ANG,XX,train
data\processed\1042_ITH_NEU_XX.npy,1042,ITH,NEU,XX,train
data\processed\1009_ITH_DIS_XX.npy,1009,ITH,DIS,XX,train
data\processed\1045_ITH_SAD_XX.npy,1045,ITH,SAD,XX,train
data\processed\1043_ITH_HAP_XX.npy,1043,ITH,HAP,XX,train
data\processed\1044_ITH_FEA_XX.npy,1044,ITH,FEA,XX,train
data\processed\1036_ITH_DIS_XX.npy,1036,ITH,DIS,XX,train
data\processed\1045_ITH_NEU_XX.npy,1045,ITH,NEU,XX,train
data\processed\1010_ITH_NEU_XX.npy,1010,ITH,NEU,XX,train
data\processed\1034_ITH_FEA_XX.npy,1034,ITH,FEA,XX,train
data\processed\1028_ITH_DIS_XX.npy,1028,ITH,DIS,XX,train
data\processed\1029_ITH_ANG_XX.npy,1029,ITH,ANG,XX,train
data\processed\1018_ITH_HAP_XX.npy,1018,ITH,HAP,XX,train
data\processed\1025_ITH_SAD_XX.npy,1025,ITH,SAD,XX,train
data\processed\1002_ITH_HAP_XX.npy,1002,ITH,HAP,XX,train
data\processed\1021_ITH_NEU_XX.npy,1021,ITH,NEU,XX,train
data\processed\1016_ITH_FEA_XX.npy,1016,ITH,FEA,XX,train
data\processed\1042_ITH_ANG_XX.npy,1042,ITH,ANG,XX,train
data\processed\1026_ITH_ANG_XX.npy,1026,ITH,ANG,XX,train
data\processed\1037_ITH_DIS_XX.npy,1037,ITH,DIS,XX,train
data\processed\1031_ITH_SAD_XX.npy,1031,ITH,SAD,XX,train
data\processed\1048_ITH_SAD_XX.npy,1048,ITH,SAD,XX,train
data\processed\1047_ITH_ANG_XX.npy,1047,ITH,ANG,XX,train
data\processed\1007_ITH_HAP_XX.npy,1007,ITH,HAP,XX,train
data\processed\1023_ITH_NEU_XX.npy,1023,ITH,NEU,XX,train
data\processed\1034_ITH_ANG_XX.npy,1034,ITH,ANG,XX,train
data\processed\1001_ITH_DIS_XX.npy,1001,ITH,DIS,XX,train
data\processed\1038_ITH_ANG_XX.npy,1038,ITH,ANG,XX,train
data\processed\1007_ITH_ANG_XX.npy,1007,ITH,ANG,XX,train
data\processed\1035_ITH_NEU_XX.npy,1035,ITH,NEU,XX,train
data\processed\1020_ITH_FEA_XX.npy,1020,ITH,FEA,XX,train
data\processed\1035_ITH_FEA_XX.npy,1035,ITH,FEA,XX,train
data\processed\1032_ITH_ANG_XX.npy,1032,ITH,ANG,XX,train
data\processed\1009_ITH_ANG_XX.npy,1009,ITH,ANG,XX,train
data\processed\1046_ITH_SAD_XX.npy,1046,ITH,SAD,XX,train
data\processed\1014_ITH_HAP_XX.npy,1014,ITH,HAP,XX,train
data\processed\1025_ITH_HAP_XX.npy,1025,ITH,HAP,XX,train
data\processed\1024_ITH_FEA_XX.npy,1024,ITH,FEA,XX,train
data\processed\1024_ITH_SAD_XX.npy,1024,ITH,SAD,XX,train
data\processed\1012_ITH_ANG_XX.npy,1012,ITH,ANG,XX,train
data\processed\1012_ITH_SAD_XX.npy,1012,ITH,SAD,XX,train
data\processed\1032_ITH_HAP_XX.npy,1032,ITH,HAP,XX,train
data\processed\1036_ITH_SAD_XX.npy,1036,ITH,SAD,XX,train
data\processed\1035_ITH_DIS_XX.npy,1035,ITH,DIS,XX,train
data\processed\1020_ITH_DIS_XX.npy,1020,ITH,DIS,XX,train
data\processed\1001_ITH_HAP_XX.npy,1001,ITH,HAP,XX,train
data\processed\1046_ITH_HAP_XX.npy,1046,ITH,HAP,XX,train
data\processed\1048_ITH_FEA_XX.npy,1048,ITH,FEA,XX,train
data\processed\1012_ITH_FEA_XX.npy,1012,ITH,FEA,XX,train
data\processed\1020_ITH_HAP_XX.npy,1020,ITH,HAP,XX,train
data\processed\1034_ITH_DIS_XX.npy,1034,ITH,DIS,XX,train
